DATE,TG,RR,WS,HU,PP
2020-02-14,6.7,0.3,30.3,86,1016.4
2020-02-15,11.3,6.8,49.6,89,1006.4
2020-02-16,9.8,15.7,49.8,83,996.2
2020-02-17,7.3,1.0,35.4,68,1009.2
2020-02-18,6.6,2.2,37.9,76,1017.7
2020-02-19,5.5,1.6,25.7,85,1018.5
2020-02-20,7.5,3.9,40.6,80,1011.6
2020-02-21,7.4,0.0,34.1,74,1022.0
2020-02-22,10.6,0.0,38.5,73,1017.8
2020-02-23,10.1,1.2,43.0,78,1016.9
2020-02-24,9.2,4.3,37.2,83,1010.2
2020-02-25,5.4,2.7,26.5,77,1000.0
2020-02-26,3.6,0.8,31.1,73,1003.4
2020-02-27,3.4,7.8,31.3,78,1003.7
2020-02-28,5.8,6.1,33.3,87,1005.7
2020-02-29,7.2,5.5,40.2,73,986.3
2020-03-01,6.1,0.0,30.8,66,988.7
2020-03-02,5.2,4.2,22.0,78,990.0
2020-03-03,4.4,0.2,23.5,79,1002.3
2020-03-04,4.1,5.1,16.1,89,1007.3
2020-03-05,5.4,15.4,30.1,93,994.6
2020-03-06,4.7,0.0,15.4,77,1004.8
2020-03-07,7.1,0.0,31.7,84,1014.9
2020-03-08,9.2,3.3,38.0,78,1005.7
2020-03-09,7.3,4.0,32.2,78,1010.6
2020-03-10,12.4,3.1,36.1,85,1004.9
2020-03-11,10.9,0.2,37.0,76,1008.6
2020-03-12,7.2,1.6,39.6,61,1009.5
2020-03-13,6.9,0.1,28.2,72,1017.1
2020-03-14,9.1,3.5,24.9,83,1013.6
2020-03-15,8.9,1.7,35.6,84,1008.5
2020-03-16,6.2,0.0,12.2,78,1020.8
2020-03-17,8.6,0.0,24.7,82,1027.0
2020-03-18,11.0,0.6,25.1,84,1024.5
2020-03-19,7.5,1.5,17.9,85,1026.0
2020-03-20,6.6,0.0,29.3,70,1028.4
2020-03-21,6.5,0.0,31.2,66,1026.3
2020-03-22,5.9,0.0,27.2,68,1026.6
2020-03-23,5.3,0.0,18.3,64,1026.9
2020-03-24,6.0,0.0,14.4,66,1025.8
2020-03-25,5.5,0.0,16.8,61,1024.6
2020-03-26,5.5,0.0,22.4,67,1023.3
2020-03-27,6.8,0.0,26.3,67,1023.7
2020-03-28,6.7,0.0,36.5,67,1028.6
2020-03-29,4.7,0.3,40.9,56,1037.1
2020-03-30,5.3,0.6,24.9,73,1034.3
2020-03-31,5.6,0.0,22.7,72,1031.2
2020-04-01,4.3,0.0,11.5,74,1023.7
2020-04-02,8.1,0.0,20.8,74,1015.8
2020-04-03,8.4,0.3,10.6,74,1017.6
2020-04-04,8.3,0.0,16.0,76,1020.0
2020-04-05,12.8,0.0,22.2,59,1013.8
2020-04-06,12.5,0.1,19.3,67,1017.3
2020-04-07,11.3,0.0,14.3,71,1028.4
2020-04-08,13.6,0.0,13.8,71,1024.5
2020-04-09,13.4,0.0,21.0,68,1024.7
2020-04-10,13.4,0.0,19.9,70,1024.5
2020-04-11,15.2,0.0,13.3,65,1022.0
2020-04-12,15.6,0.3,23.2,65,1014.7
2020-04-13,8.3,0.0,33.6,58,1025.1
2020-04-14,7.2,0.0,14.8,57,1028.4
2020-04-15,8.7,0.0,16.2,66,1022.6
2020-04-16,11.6,0.0,15.3,70,1016.2
2020-04-17,10.0,6.4,25.6,76,1016.6
2020-04-18,9.9,2.2,19.6,81,1017.4
2020-04-19,10.6,0.0,24.2,68,1019.7
2020-04-20,11.3,0.0,31.2,59,1017.3
2020-04-21,12.5,0.0,29.8,55,1016.6
2020-04-22,13.1,0.0,22.8,59,1019.3
2020-04-23,13.8,0.0,14.7,63,1019.3
2020-04-24,13.0,0.0,17.8,65,1016.1
2020-04-25,10.1,0.0,13.2,75,1015.4
2020-04-26,11.4,0.0,11.6,68,1012.0
2020-04-27,12.2,0.2,19.6,67,1007.4
2020-04-28,8.8,13.6,21.4,88,1004.6
2020-04-29,10.2,3.4,27.3,79,1001.5
2020-04-30,9.1,7.9,32.4,79,995.3
2020-05-01,10.4,2.2,24.6,73,999.5
2020-05-02,10.7,0.0,16.9,67,1010.6
2020-05-03,10.1,1.0,10.1,81,1016.1
2020-05-04,11.6,0.2,22.0,73,1019.5
2020-05-05,9.8,0.0,29.0,67,1021.6
2020-05-06,10.4,0.0,15.5,71,1025.4
2020-05-07,13.3,0.0,16.1,69,1022.6
2020-05-08,16.1,0.0,8.4,62,1017.7
2020-05-09,16.0,0.0,17.7,61,1012.5
2020-05-10,11.5,1.0,35.6,69,1010.7
2020-05-11,8.4,0.0,37.0,48,1019.7
2020-05-12,8.6,0.0,12.7,61,1020.6
2020-05-13,8.6,0.0,25.8,59,1017.6
2020-05-14,8.2,0.0,20.4,60,1022.7
2020-05-15,10.4,0.0,14.4,63,1023.9
2020-05-16,11.2,0.0,17.8,63,1024.3
2020-05-17,13.3,0.0,19.9,64,1023.7
2020-05-18,15.7,0.0,20.0,57,1023.5
2020-05-19,17.3,0.0,16.2,66,1023.0
2020-05-20,18.6,0.0,15.7,60,1021.4
2020-05-21,19.1,0.1,14.2,56,1018.8
2020-05-22,17.6,0.0,31.5,55,1015.3
2020-05-23,14.3,0.2,37.0,55,1022.3
2020-05-24,15.8,0.0,27.8,62,1030.1
2020-05-25,17.4,0.0,16.2,58,1034.3
2020-05-26,18.7,0.0,13.8,55,1035.3
2020-05-27,17.9,0.0,20.0,61,1035.4
2020-05-28,15.3,0.0,19.8,61,1033.9
2020-05-29,15.4,0.0,19.2,57,1027.9
2020-05-30,16.5,0.0,22.0,60,1023.2
2020-05-31,17.4,0.0,25.5,53,1022.6
2020-06-01,17.7,0.0,17.4,57,1022.5
2020-06-02,17.8,0.0,10.9,58,1018.5
2020-06-03,14.9,1.6,23.1,71,1008.6
2020-06-04,12.5,0.7,22.4,68,1003.1
2020-06-05,12.7,1.2,30.4,60,996.8
2020-06-06,11.1,1.7,35.2,67,999.1
2020-06-07,12.3,1.5,17.1,80,1009.1
2020-06-08,12.4,0.0,18.8,69,1018.6
2020-06-09,13.7,0.3,13.1,61,1020.2
2020-06-10,12.7,5.9,15.6,85,1015.2
2020-06-11,14.6,3.9,30.1,81,1011.4
2020-06-12,16.1,1.5,30.7,82,1005.6
2020-06-13,17.2,3.7,23.9,74,1008.8
2020-06-14,16.7,1.8,19.4,75,1014.0
2020-06-15,17.1,1.3,10.9,73,1016.0
2020-06-16,16.8,9.7,12.7,80,1014.2
2020-06-17,16.9,6.1,14.5,81,1012.3
2020-06-18,15.6,22.4,17.4,88,1010.0
2020-06-19,15.6,2.5,26.6,79,1014.2
2020-06-20,16.3,0.4,20.0,76,1019.3
2020-06-21,16.7,1.7,25.7,70,1017.1
2020-06-22,16.0,0.0,21.4,68,1024.7
2020-06-23,19.7,0.0,11.9,64,1023.7
2020-06-24,22.3,0.0,22.7,61,1020.2
2020-06-25,23.2,0.0,20.2,60,1015.3
2020-06-26,21.2,3.1,23.3,68,1009.0
2020-06-27,16.6,5.4,38.9,78,1005.3
2020-06-28,15.6,0.7,33.9,63,1009.3
2020-06-29,15.3,0.1,36.9,61,1009.6
2020-06-30,15.8,2.8,22.5,79,1007.1
2020-07-01,17.1,1.4,25.4,74,1005.6
2020-07-02,16.1,3.2,19.7,75,1011.1
2020-07-03,16.1,1.4,32.2,74,1015.5
2020-07-04,18.1,1.0,33.0,81,1010.7
2020-07-05,17.4,0.2,38.0,64,1010.7
2020-07-06,15.5,0.0,27.7,61,1019.0
2020-07-07,15.4,1.5,24.6,69,1019.8
2020-07-08,16.6,11.1,20.0,88,1014.5
2020-07-09,17.3,6.8,25.0,86,1011.6
2020-07-10,15.0,0.3,21.6,69,1017.7
2020-07-11,14.9,0.0,17.0,65,1026.4
2020-07-12,16.3,0.0,12.0,64,1027.9
2020-07-13,17.9,0.5,19.4,62,1022.8
2020-07-14,17.3,1.4,12.1,73,1016.3
2020-07-15,15.9,0.3,15.3,72,1016.0
2020-07-16,18.5,0.0,16.8,70,1019.6
2020-07-17,20.9,0.0,18.4,66,1020.4
2020-07-18,19.0,0.0,18.9,70,1018.1
2020-07-19,16.7,3.9,14.6,75,1017.8
2020-07-20,15.9,0.0,14.5,58,1022.9
2020-07-21,15.8,0.0,10.1,61,1025.9
2020-07-22,17.9,0.0,18.5,58,1023.4
2020-07-23,19.0,0.0,21.3,59,1015.8
2020-07-24,19.2,0.2,18.3,73,1012.2
2020-07-25,18.3,9.3,30.3,84,1007.4
2020-07-26,17.2,0.0,24.0,74,1010.5
2020-07-27,17.7,3.5,41.9,83,1007.6
2020-07-28,16.2,0.1,24.8,66,1014.1
2020-07-29,16.3,0.0,16.0,65,1020.0
2020-07-30,19.4,0.0,10.4,61,1018.2
2020-07-31,24.2,0.7,23.4,55,1011.8
2020-08-01,20.4,0.0,19.7,64,1014.9
2020-08-02,18.0,0.1,18.4,59,1016.2
2020-08-03,17.6,0.7,14.1,56,1015.7
2020-08-04,17.2,0.0,23.7,68,1015.9
2020-08-05,19.8,0.0,29.0,64,1013.0
2020-08-06,21.3,0.3,16.2,74,1017.1
2020-08-07,24.6,0.0,17.4,58,1018.0
2020-08-08,25.4,0.0,15.7,57,1018.9
2020-08-09,23.6,0.2,18.4,66,1017.5
2020-08-10,25.5,0.0,14.5,63,1014.1
2020-08-11,26.1,0.0,11.5,63,1014.1
2020-08-12,26.0,0.2,14.2,63,1013.1
2020-08-13,22.6,10.1,14.0,77,1012.2
2020-08-14,19.3,4.8,12.7,87,1013.4
2020-08-15,19.4,11.9,14.4,90,1014.2
2020-08-16,19.6,1.9,12.9,86,1010.5
2020-08-17,18.0,0.3,18.4,84,1007.9
2020-08-18,18.2,4.9,23.9,84,1009.0
2020-08-19,18.5,8.0,22.6,91,1003.4
2020-08-20,19.9,0.0,27.6,70,1002.8
2020-08-21,19.6,0.0,42.6,70,1003.6
2020-08-22,18.0,0.3,32.6,68,1011.6
2020-08-23,17.1,0.3,21.8,71,1016.0
2020-08-24,16.6,1.1,19.9,78,1015.2
2020-08-25,17.7,11.0,43.3,79,1001.6
2020-08-26,17.2,0.0,38.6,69,1011.9
2020-08-27,15.0,8.7,16.3,85,1010.6
2020-08-28,14.0,6.1,31.3,84,1000.7
2020-08-29,13.1,3.4,33.2,78,1008.2
2020-08-30,13.6,0.1,25.5,72,1017.4
2020-08-31,13.0,0.0,8.7,70,1021.9
2020-09-01,14.4,0.0,8.5,71,1020.7
2020-09-02,14.9,2.0,20.4,80,1018.9
2020-09-03,17.7,3.3,29.6,88,1015.9
2020-09-04,15.2,0.3,20.3,80,1020.7
2020-09-05,13.8,0.0,17.8,75,1021.0
2020-09-06,13.5,0.0,13.3,78,1020.9
2020-09-07,15.1,0.0,22.9,81,1023.1
2020-09-08,18.8,0.0,17.2,84,1024.2
2020-09-09,17.5,0.0,19.8,79,1023.1
2020-09-10,13.7,0.0,10.1,71,1023.0
2020-09-11,14.2,0.0,19.2,71,1017.2
2020-09-12,15.7,0.0,20.4,74,1019.5
2020-09-13,17.0,0.0,19.5,79,1023.4
2020-09-14,18.2,0.0,10.1,75,1021.5
2020-09-15,21.2,0.0,12.4,74,1017.9
2020-09-16,19.6,0.3,22.7,70,1023.6
2020-09-17,15.8,0.0,23.8,67,1028.2
2020-09-18,15.6,0.0,26.5,69,1022.6
2020-09-19,17.5,0.0,27.4,67,1017.3
2020-09-20,17.9,0.0,20.4,68,1018.4
2020-09-21,16.4,0.0,9.0,78,1017.4
2020-09-22,17.6,0.0,21.4,75,1009.4
2020-09-23,15.3,5.1,27.9,84,1000.2
2020-09-24,11.0,5.8,29.1,80,995.9
2020-09-25,10.4,0.2,39.7,69,1002.0
2020-09-26,10.1,0.0,34.7,65,1010.8
2020-09-27,11.9,0.4,33.6,70,1012.1
2020-09-28,13.1,0.2,16.5,72,1013.4
2020-09-29,14.8,1.9,15.2,85,1014.8
2020-09-30,14.2,6.0,29.5,83,1007.4
2020-10-01,12.2,1.4,19.2,81,997.2
2020-10-02,12.1,28.4,35.2,90,988.4
2020-10-03,13.2,34.6,30.3,89,985.8
2020-10-04,9.8,25.7,29.4,89,982.8
2020-10-05,12.1,1.0,24.2,85,994.9
2020-10-06,12.4,3.9,30.4,85,998.2
2020-10-07,12.0,3.0,25.5,77,1012.4
2020-10-08,13.9,4.2,33.5,86,1011.9
2020-10-09,9.1,4.6,22.8,86,1018.7
2020-10-10,9.0,2.9,29.7,83,1022.2
2020-10-11,9.0,0.1,19.4,83,1025.0
2020-10-12,9.4,4.0,18.1,89,1019.3
2020-10-13,9.1,3.3,20.9,89,1010.5
2020-10-14,10.3,2.2,23.2,84,1020.4
2020-10-15,9.3,0.4,22.1,83,1024.4
2020-10-16,9.5,0.1,14.8,81,1024.6
2020-10-17,10.0,1.6,10.8,85,1022.6
2020-10-18,9.3,0.2,9.4,85,1023.7
2020-10-19,11.3,0.0,22.7,75,1015.3
2020-10-20,14.7,2.5,26.8,82,1001.7
2020-10-21,14.1,10.8,26.0,90,997.0
2020-10-22,12.8,0.4,25.2,84,1008.0
2020-10-23,12.1,0.7,24.7,84,1008.4
2020-10-24,12.9,6.1,43.1,83,1002.0
2020-10-25,10.2,0.7,26.8,81,996.3
2020-10-26,8.8,0.3,25.0,84,997.7
2020-10-27,9.6,2.8,32.3,88,998.3
2020-10-28,9.8,1.3,29.6,79,1002.4
2020-10-29,11.4,5.1,29.5,88,1011.9
2020-10-30,15.0,0.2,31.2,88,1016.1
2020-10-31,13.2,6.2,37.1,81,1011.7
2020-11-01,14.6,1.0,40.0,83,1003.4
2020-11-02,13.7,1.2,45.1,73,1005.0
2020-11-03,7.5,3.5,33.0,80,1018.8
2020-11-04,5.0,0.0,9.6,90,1033.4
2020-11-05,4.5,0.0,10.3,96,1038.5
2020-11-06,6.1,0.0,16.5,86,1029.3
2020-11-07,8.8,0.0,11.4,92,1020.3
2020-11-08,11.5,0.1,10.6,95,1018.4
2020-11-09,13.1,2.3,13.7,94,1019.5
2020-11-10,11.4,0.7,14.2,94,1023.0
2020-11-11,11.2,3.6,31.8,89,1017.7
2020-11-12,10.6,2.3,25.2,81,1013.4
2020-11-13,11.0,0.2,22.8,82,1012.0
2020-11-14,12.8,9.9,39.0,87,1007.2
2020-11-15,11.2,14.9,36.8,81,996.4
2020-11-16,10.4,1.2,26.5,80,1012.3
2020-11-17,12.7,0.0,28.0,87,1020.4
2020-11-18,12.1,0.5,30.1,81,1016.4
2020-11-19,7.0,1.0,30.3,80,1026.0
2020-11-20,6.0,2.0,19.6,92,1033.1
2020-11-21,10.6,0.0,30.1,85,1026.5
2020-11-22,8.9,0.1,17.6,87,1026.4
2020-11-23,6.0,0.0,14.8,92,1027.0
2020-11-24,9.7,0.0,23.0,89,1017.3
2020-11-25,9.8,0.3,22.3,90,1013.1
2020-11-26,4.7,0.0,10.6,93,1021.2
2020-11-27,4.8,0.0,11.8,94,1019.1
2020-11-28,7.5,0.0,14.1,95,1018.6
2020-11-29,7.4,0.0,13.7,95,1025.9
2020-11-30,7.5,3.1,23.7,92,1023.9
2020-12-01,4.5,0.0,18.2,84,1025.2
2020-12-02,3.7,0.3,11.0,92,1017.9
2020-12-03,5.0,14.0,22.0,92,989.8
2020-12-04,3.5,5.7,22.9,90,977.4
2020-12-05,3.8,0.0,18.0,85,991.5
2020-12-06,2.7,0.7,15.4,94,1001.5
2020-12-07,2.3,0.2,9.8,96,999.1
2020-12-08,2.5,0.3,11.3,94,1003.4
2020-12-09,4.7,3.1,15.3,90,1005.9
2020-12-10,6.8,0.2,19.1,86,999.5
2020-12-11,7.4,5.4,17.7,95,987.1
2020-12-12,6.3,0.5,19.6,92,999.0
2020-12-13,6.8,5.4,28.9,92,1002.5
2020-12-14,10.3,6.9,33.4,87,999.2
2020-12-15,8.4,0.5,24.1,89,1005.9
2020-12-16,8.9,3.1,28.4,88,1007.4
2020-12-17,8.4,0.1,25.2,89,1014.0
2020-12-18,11.1,0.3,31.4,85,1011.0
2020-12-19,9.9,4.6,28.3,86,1005.3
2020-12-20,7.6,0.2,21.7,87,1012.4
2020-12-21,11.0,7.4,30.4,91,1006.8
2020-12-22,10.8,2.5,28.5,89,1010.4
2020-12-23,10.3,7.4,20.4,93,1004.8
2020-12-24,4.5,2.0,33.7,79,1020.3
2020-12-25,1.6,0.0,21.7,80,1030.7
2020-12-26,6.0,0.2,44.3,87,1016.0
2020-12-27,5.4,13.3,49.9,85,977.3
2020-12-28,1.4,0.3,16.5,94,974.6
2020-12-29,1.3,0.3,12.6,92,990.0
2020-12-30,0.5,0.0,14.0,93,1002.4
2020-12-31,-0.6,0.0,11.2,92,1005.5
2021-01-01,1.0,0.4,10.2,95,1011.5
2021-01-02,2.3,0.0,13.2,90,1015.9
2021-01-03,1.8,0.6,19.7,92,1017.6
2021-01-04,3.1,2.3,26.6,88,1019.4
2021-01-05,2.6,2.1,24.3,89,1020.0
2021-01-06,2.2,3.2,18.5,92,1019.6
2021-01-07,-0.9,0.0,11.2,93,1018.5
2021-01-08,-0.5,0.0,8.4,95,1018.6
2021-01-09,-0.7,0.0,9.7,97,1026.3
2021-01-10,0.2,0.0,10.9,95,1026.1
2021-01-11,5.3,1.0,29.8,90,1017.8
2021-01-12,5.7,3.4,28.1,90,1014.1
2021-01-13,5.3,3.0,12.2,95,1018.5
2021-01-14,4.9,27.2,22.0,94,1016.7
2021-01-15,1.7,0.0,13.7,88,1029.6
2021-01-16,4.1,6.3,24.1,87,1020.1
2021-01-17,4.2,0.0,18.2,87,1023.3
2021-01-18,4.6,1.1,26.6,90,1021.2
2021-01-19,10.1,2.2,34.9,88,1004.1
2021-01-20,9.9,7.6,38.5,87,987.8
2021-01-21,5.7,1.9,41.4,81,984.7
2021-01-22,2.7,0.7,14.7,88,992.2
2021-01-23,0.4,0.0,18.9,92,995.6
2021-01-24,-0.4,4.5,17.1,92,997.0
2021-01-25,0.4,0.7,17.5,84,1009.5
2021-01-26,2.2,4.2,20.4,90,1015.8
2021-01-27,7.6,3.1,13.3,97,1011.0
2021-01-28,10.4,16.8,28.9,90,1001.6
2021-01-29,8.9,6.7,28.6,86,998.3
2021-01-30,4.5,15.4,30.8,91,997.9
2021-01-31,2.3,2.0,21.6,85,998.0
2021-02-01,3.7,0.1,14.1,90,996.8
2021-02-02,9.2,4.9,29.1,89,994.8
2021-02-03,7.4,2.5,24.4,90,996.6
2021-02-04,6.1,5.5,16.6,93,1008.4
2021-02-05,6.6,0.7,15.9,90,1008.3
2021-02-06,4.6,8.8,25.5,94,1006.8
2021-02-07,1.1,4.6,33.5,81,1004.1
2021-02-08,-1.4,0.6,28.3,81,1003.5
2021-02-09,-1.4,0.9,20.2,84,1007.0
2021-02-10,-3.0,0.0,19.5,85,1015.8
2021-02-11,-4.8,0.0,18.1,84,1027.3
2021-02-12,-2.4,0.0,26.3,75,1030.5
2021-02-13,-2.5,0.0,23.8,67,1032.8
2021-02-14,2.5,0.7,29.1,65,1025.8
2021-02-15,8.9,2.1,26.1,88,1018.2
2021-02-16,8.9,1.7,27.7,88,1010.1
2021-02-17,9.2,3.0,31.6,88,1010.0
2021-02-18,8.1,1.3,35.1,77,1004.0
2021-02-19,8.3,1.0,33.3,82,1008.2
2021-02-20,12.3,0.5,27.8,70,1003.5
2021-02-21,10.8,0.4,21.2,82,1008.3
2021-02-22,9.4,1.0,18.8,89,1014.8
2021-02-23,9.8,0.0,31.5,78,1023.1
2021-02-24,12.5,0.0,29.3,69,1022.6
2021-02-25,9.5,0.3,22.9,78,1026.7
2021-02-26,4.8,0.0,11.2,80,1037.2
2021-02-27,5.3,0.0,11.3,83,1040.9
2021-02-28,4.7,0.0,16.8,90,1037.3
2021-03-01,5.6,0.0,18.3,89,1032.1
2021-03-02,4.5,0.0,11.3,92,1029.8
2021-03-03,6.0,7.0,8.8,93,1027.4
2021-03-04,5.1,1.4,17.8,85,1025.0
2021-03-05,3.7,0.0,23.4,69,1031.7
2021-03-06,2.8,0.0,12.4,79,1033.8
2021-03-07,2.2,0.0,9.0,77,1027.6
2021-03-08,3.6,0.1,9.8,83,1023.8
2021-03-09,5.6,0.0,16.4,77,1020.1
2021-03-10,7.5,6.0,37.2,85,1007.4
2021-03-11,8.8,1.4,46.7,72,996.2
2021-03-12,7.1,1.3,38.1,72,1001.8
2021-03-13,6.5,5.3,41.4,69,995.5
2021-03-14,7.2,1.8,29.0,74,1012.7
2021-03-15,8.3,0.4,27.0,77,1020.4
2021-03-16,8.9,0.5,26.7,80,1027.4
2021-03-17,6.4,0.9,22.3,77,1033.0
2021-03-18,6.8,1.1,22.7,85,1028.6
2021-03-19,7.1,0.2,20.9,78,1028.2
2021-03-20,6.0,0.0,12.5,86,1031.2
2021-03-21,8.1,0.1,17.7,76,1028.6
2021-03-22,6.9,0.0,12.4,81,1026.6
2021-03-23,7.3,0.0,19.9,79,1024.2
2021-03-24,8.0,0.1,21.2,82,1020.8
2021-03-25,7.6,0.9,27.2,85,1018.4
2021-03-26,8.3,4.3,37.4,84,1010.8
2021-03-27,7.0,0.0,29.6,70,1020.4
2021-03-28,10.1,0.0,39.4,76,1022.9
2021-03-29,10.8,0.0,25.5,78,1026.9
2021-03-30,11.7,0.0,13.0,70,1027.5
2021-03-31,14.1,0.0,17.3,63,1020.6
2021-04-01,10.2,0.0,23.2,75,1024.6
2021-04-02,6.6,0.0,24.0,69,1030.1
2021-04-03,6.8,0.0,22.9,69,1032.0
2021-04-04,7.1,0.0,16.3,76,1025.5
2021-04-05,5.1,0.1,30.2,57,1018.6
2021-04-06,2.6,0.2,24.0,61,1020.3
2021-04-07,2.6,0.0,21.0,63,1023.7
2021-04-08,6.6,0.0,24.5,67,1021.4
2021-04-09,7.9,0.7,16.7,76,1013.5
2021-04-10,6.0,0.0,23.1,75,1013.3
2021-04-11,3.7,1.8,18.0,73,1019.4
2021-04-12,3.3,1.1,10.2,73,1028.8
2021-04-13,5.0,0.6,10.1,73,1032.6
2021-04-14,5.9,0.0,19.2,70,1032.9
2021-04-15,4.8,0.7,21.3,75,1033.3
2021-04-16,4.9,0.0,12.2,74,1031.4
2021-04-17,5.9,0.0,15.1,67,1029.2
2021-04-18,7.5,0.0,11.5,64,1025.1
2021-04-19,8.5,0.0,15.0,76,1021.4
2021-04-20,9.3,0.0,11.6,77,1018.2
2021-04-21,8.8,0.4,23.4,76,1021.2
2021-04-22,7.0,0.0,18.0,69,1027.3
2021-04-23,7.9,0.0,19.1,70,1028.7
2021-04-24,9.1,0.0,23.2,67,1027.7
2021-04-25,7.9,0.0,26.6,69,1028.2
2021-04-26,7.2,0.0,20.4,64,1021.4
2021-04-27,8.3,0.1,14.2,67,1010.4
2021-04-28,8.0,4.6,23.5,72,1006.2
2021-04-29,7.2,0.3,19.8,66,1011.3
2021-04-30,6.5,0.3,14.1,72,1015.0
2021-05-01,7.0,0.6,16.4,71,1016.4
2021-05-02,8.0,0.3,16.6,71,1020.3
2021-05-03,8.9,4.8,46.4,72,1012.1
2021-05-04,9.6,1.7,40.5,65,999.9
2021-05-05,6.7,3.0,24.3,76,1008.5
2021-05-06,6.6,2.6,18.4,70,1007.2
2021-05-07,8.2,0.1,18.9,61,1015.5
2021-05-08,11.9,9.4,40.5,78,1005.5
2021-05-09,15.3,2.0,27.9,75,997.5
2021-05-10,12.4,1.9,33.4,76,1000.7
2021-05-11,11.4,0.6,26.0,72,1007.3
2021-05-12,11.9,1.3,19.2,67,1008.7
2021-05-13,10.7,5.1,18.3,82,1006.2
2021-05-14,10.3,0.8,17.8,77,1008.9
2021-05-15,10.4,3.1,16.9,83,1001.0
2021-05-16,10.6,8.0,21.7,86,997.8
2021-05-17,11.6,3.5,18.5,80,1005.0
2021-05-18,11.2,3.5,28.1,79,1013.2
2021-05-19,11.2,5.5,23.1,76,1017.6
2021-05-20,10.4,0.6,39.0,80,1012.7
2021-05-21,11.1,4.1,47.9,75,996.6
2021-05-22,10.6,4.7,24.2,79,1003.0
2021-05-23,9.9,7.6,34.2,74,1007.8
2021-05-24,10.1,9.6,24.4,81,1003.3
2021-05-25,10.5,0.8,27.8,76,1013.3
2021-05-26,10.8,0.6,18.8,76,1014.6
2021-05-27,13.4,0.0,13.0,73,1020.3
2021-05-28,14.1,0.5,9.8,73,1023.5
2021-05-29,14.0,0.0,17.3,73,1026.9
2021-05-30,12.6,0.0,19.5,79,1027.5
2021-05-31,15.5,0.0,18.1,72,1021.3
2021-06-01,17.5,0.0,23.8,63,1015.2
2021-06-02,19.1,0.9,19.3,65,1012.8
2021-06-03,19.0,1.2,18.3,71,1018.3
2021-06-04,14.5,6.7,14.4,86,1022.7
2021-06-05,16.9,0.0,12.4,71,1024.1
2021-06-06,16.7,1.1,10.1,79,1024.6
2021-06-07,17.1,0.2,14.5,77,1023.8
2021-06-08,17.5,0.0,14.0,71,1023.1
2021-06-09,18.0,0.0,16.5,66,1021.6
2021-06-10,18.3,0.4,18.8,80,1020.7
2021-06-11,19.3,0.0,22.9,74,1019.6
2021-06-12,18.3,0.0,13.2,67,1023.3
2021-06-13,19.6,0.0,14.1,69,1026.0
2021-06-14,21.1,0.3,15.5,63,1020.7
2021-06-15,18.9,0.1,17.9,61,1020.6
2021-06-16,21.0,1.3,16.5,70,1012.0
2021-06-17,19.4,10.8,14.4,87,1010.3
2021-06-18,14.8,29.1,26.4,92,1012.6
2021-06-19,13.9,2.9,18.5,85,1013.8
2021-06-20,14.9,5.5,18.6,85,1008.8
2021-06-21,12.6,11.5,25.0,86,1012.6
2021-06-22,12.8,0.5,27.0,72,1020.3
2021-06-23,13.9,0.0,11.4,71,1023.4
2021-06-24,15.1,0.4,15.2,83,1021.4
2021-06-25,16.4,2.2,15.2,79,1016.0
2021-06-26,15.9,0.1,14.0,78,1017.5
2021-06-27,16.8,19.2,24.4,88,1015.3
2021-06-28,17.2,3.0,17.8,87,1014.2
2021-06-29,16.1,1.2,19.8,82,1014.9
2021-06-30,14.3,0.4,14.5,82,1017.2
2021-07-01,16.5,0.1,12.7,74,1017.8
2021-07-02,18.2,0.9,14.5,78,1016.0
2021-07-03,17.7,2.6,22.2,83,1011.9
2021-07-04,16.5,5.0,27.8,85,1007.5
2021-07-05,16.1,6.6,22.0,77,1004.7
2021-07-06,15.5,5.9,36.6,79,999.9
2021-07-07,16.2,2.4,27.6,81,1011.6
2021-07-08,16.6,2.0,14.1,86,1019.3
2021-07-09,17.6,0.6,14.3,80,1020.6
2021-07-10,15.4,1.5,8.4,79,1016.5
2021-07-11,16.1,1.7,15.4,81,1015.1
2021-07-12,16.5,16.0,13.2,87,1011.1
2021-07-13,17.9,1.6,18.4,81,1014.4
2021-07-14,18.6,0.3,21.1,76,1017.8
2021-07-15,17.8,0.0,19.7,77,1022.2
2021-07-16,17.9,0.0,17.0,73,1026.7
2021-07-17,19.9,0.0,13.2,72,1028.0
2021-07-18,22.4,0.0,9.3,73,1024.7
2021-07-19,22.4,0.3,10.8,69,1021.0
2021-07-20,22.7,0.0,17.3,73,1019.9
2021-07-21,22.3,0.6,11.6,74,1022.3
2021-07-22,20.9,0.0,14.1,73,1022.8
2021-07-23,18.2,0.0,25.3,78,1016.8
2021-07-24,18.3,14.3,24.6,82,1008.4
2021-07-25,18.3,5.0,14.7,87,1007.4
2021-07-26,19.3,1.7,15.3,80,1009.7
2021-07-27,17.9,3.4,20.7,81,1008.3
2021-07-28,16.6,6.1,31.0,81,1006.9
2021-07-29,16.7,0.2,27.8,66,1009.6
2021-07-30,16.6,2.6,39.2,76,1002.9
2021-07-31,16.3,5.7,17.2,82,1008.9
2021-08-01,16.3,4.2,15.2,84,1011.2
2021-08-02,15.1,0.6,12.3,79,1014.9
2021-08-03,15.7,0.6,11.0,77,1013.2
2021-08-04,16.3,0.7,9.7,75,1012.8
2021-08-05,16.5,2.1,26.0,83,1004.6
